,bpm,key_signature,chords,song_name
0,126.000126000126,D major,"['-', 'iii42', 'IV', 'IV', 'V', 'v', 'IV', 'IV', 'V53', 'V', 'IV', 'IV', 'V', 'V', 'IV53', 'iv', 'V53', 'V53', 'vii', 'vi7', 'vii', 'vi42', 'bII', 'i42', 'vii', 'vi7', 'V53', 'IV53', 'IV53', 'V53', 'V', 'IV53', 'IV', 'V53', 'V', 'IV53', 'IV53', 'V53', 'V', 'IV53', 'IV', 'V', 'iii65', 'vii', 'vi7', 'vii', 'vi7', 'bII', 'i42', 'vii', 'vi7', 'V53', 'IV53', 'IV53', 'V53', 'V', 'IV53', 'IV', 'V53', 'V', 'IV53', 'IV53', 'V53', 'V', 'IV53', 'IV', 'V', 'vii', 'ii', 'iii', 'iii65', 'V53', 'ii', 'iii', 'iii65', 'V', 'IV53', 'iv', 'V', 'v', 'vi65', 'iv', 'vii65', 'v', 'IV', 'IV', 'V', 'V', 'IV', 'IV', 'V', 'V', 'IV', 'IV', 'V', 'V', 'IV', 'IV', 'V', 'V', 'vii', 'vi7', 'vii', 'vi42', 'bII', 'i42', 'vii', 'vi7', 'V53', 'IV53', 'IV53', 'V53', 'V', 'IV53', 'IV', 'V53', 'V', 'IV53', 'IV53', 'V53', 'V', 'IV53', 'IV', 'V', 'vii', 'IV7', 'IV', 'iii6', 'V53', 'IV7', 'IV', 'iii6', 'V53', 'IV', 'IV', 'V', 'V', 'IV', 'IV', 'V', 'V53', 'IV', 'IV', 'V', 'V', 'IV', 'IV', 'V', 'V53']",Reeling in the Years
0,100.0,E- major,"['-', '#ii', '#ii', 'II', 'II', 'V53', 'V53', 'vii', 'V64', 'V53', 'vi65', 'vi42', 'V6', 'I6', 'vi42', 'I42', 'V', 'v', 'V64', 'i', 'V', 'V64', 'iii65', 'ii42', 'v', 'V53', 'i43', 'vii42', 'I', 'V64', 'iii53', 'VII6', 'V', '#iv7', 'iii53', 'VII64', 'iii64', 'V', 'vii42', 'V7', 'vi43', 'vii42', 'iii53', 'v42', 'vii42', 'iii6', 'i42', 'vii', 'vii', 'iii', 'VII', 'iii53', 'vi6', 'iii53', 'iii', 'v', 'V6', 'iii', 'V42', 'V64', 'vii', 'iii7', 'V6', 'I53', 'iii', 'v', 'V64', 'V64', '#vi43', 'iii', 'II', 'V53', 'vii64', '#vi43', 'V64', 'V53', 'vi42', 'V', 'V64', 'I', 'i64', 'I64', 'vi7', 'i', 'vi42', 'I', '#iv43', 'i', 'vi65', 'i', '#iii42', 'I53', '#iv42', 'I', 'vi7', 'ii', 'iii', 'vi42', 'vi53', 'i', 'i65', 'vi7', 'v', 'vi43', 'I53', '#iii7', '#iii65', 'I', 'V6', '#iii6', 'I6', 'vi7', '#iii43', 'iii', 'I', 'vi', 'i64', 'I53', '#iii7', '#iii42', 'I', '#iii65', '#iii53', 'I6', 'i', '#iii7', 'iii', 'I', 'vi64', 'I', '#iii42', 'I53', 'i']",Reflection Rag
0,96.0,A major,"['-', 'biii', 'bii', 'bii', 'bv64', 'biii', 'bv64', 'biii', 'bvi', 'biii53', 'bii', 'iii42', 'bv', 'iii42', 'vi', 'vi', 'vi', 'bv', 'bv', 'bvi43', 'vi', 'iii65', 'bv6', 'iii53', 'bii', 'iii65', 'V53', 'I6', 'I', 'ii53', 'bvi7', 'I', 'I53', 'ii42', 'vi7', 'IV53', 'iv', 'V', 'IV', 'bVII', 'V', 'i', 'vi7', 'IV', 'ii42', 'vi', 'IV', 'iv64', 'I64', 'vi64', 'vi', 'ii', 'I', 'i', 'i', 'I6', 'I6', 'I6', 'I6', 'I64', '-', '-']",Reflection.1
0,96.0,A major,"['-', 'biii', 'bii', 'bii', 'bv64', 'biii', 'bv64', 'biii', 'bvi', 'biii53', 'bii', 'iii42', 'bv', 'iii42', 'vi', 'vi', 'vi', 'bv', 'bv', 'bvi43', 'vi', 'iii65', 'bv6', 'iii53', 'bii', 'iii65', 'V53', 'I6', 'I', 'ii53', 'bvi7', 'I', 'I53', 'ii42', 'vi7', 'IV53', 'iv', 'V', 'IV', 'bVII', 'V', 'i', 'vi7', 'IV', 'ii42', 'vi', 'IV', 'iv64', 'I64', 'vi64', 'vi', 'ii', 'I', 'i', 'i', 'I6', 'I6', 'I6', 'I6', 'I64', '-', '-']",Reflection
0,108.99994368336243,C major,"['-', '-', 'I64', 'VI7', 'vi', 'vi7', 'vi', 'VI53', 'iii53', 'IV', 'I64', 'I53', 'I53', 'I53', 'I53', 'IV7', 'iii', 'V53', 'V53', 'IV53', 'vi7', 'vi', 'VI7M7', 'vi', 'VI6', 'iii53', 'IV53', 'I53', 'I64', 'I53', 'I53', 'I53', 'IV', 'iii7', 'V', 'V53', 'IV53', 'VI64', 'VI6', '#iv53', '#iv42', '#iv53', '#iv65', 'IV53', '#i', 'vi7', 'vi', 'vi7', 'vi', 'VI53', 'iii53', 'IV53', 'I53', 'I53', 'I64', 'I53', 'I53', 'IV53', 'iii7', 'V6', 'V', 'IV53', 'I53', 'I64', 'I53', 'I53', 'I64', 'I53', 'I53', 'I53', 'I53', 'I53', 'I64', 'I64', 'I53', 'I64', 'I53', 'I53']",Reflections
0,80.0,C# major,"['-', 'i7', 'v42', 'i42', 'i53', 'i7', 'bbvii', 'i', 'v42', 'i42', 'i7', 'bbvii', 'bbvii', 'bbiii', 'bbiii64', 'bbiii', 'bbvii', 'i7', 'iv', 'bv43', 'bbVII53', 'bvii53', 'iv7', 'iv7', 'i', 'i7', 'i', 'bii65', 'bii42', 'v42', 'biv', 'bii42', 'v42', 'v53', 'v42', 'v42', 'v', 'v42', 'v42', 'bIII', 'biii', 'v42', 'bbiii', 'v42', 'v7', 'v65', 'bi7', 'bI', 'bi', 'i42', 'i43', 'bI', 'bi43', 'bi43', 'i43', 'biv', 'v42', 'i7', 'v7', 'biv43', 'v7', 'i', 'v42', 'bbiii', 'biv', 'i42', 'biv', 'bIV', 'biv', 'bbvii42', 'bIV53', 'bbvii', 'bIV', 'bIV', 'biv', 'bvii43', 'iv', 'bVI6', 'bII42', 'iv', 'bbIII', 'bbIII6', 'bbIII64', 'i42', 'bv', 'i42', 'biv', 'biv43', 'bV', 'bVI6', 'bV42', 'bVI42', 'iv', 'bii64', 'i', 'i6', 'bi64', 'bi53', 'bi', 'bVI64', 'i6', 'bbiii', 'bbiii', 'bbiii', 'bbiii', 'v', 'i42', 'bbiii', 'biv43', 'bbvii', 'bbvii', 'i53', 'v42', 'bbiii', 'bbvii', 'biv7', 'bIV', 'i42', 'bvii', 'i42', 'bVI', 'v42', 'biv42', 'bbiii', 'biv', 'bVI', 'v7', 'biv42', 'i7', 'bbvii', 'i6', 'bbiii', 'bbvii', 'i7', 'biv', 'i53', 'bbvii', 'v42', 'biv', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i']",Reflets dans leau
0,119.99999999999999,A major,"['-', 'I6', 'iii', 'vi53', 'iii', 'vi53', 'iii', 'vi53', 'iii', 'ii', 'v', 'vi53', 'iii65', 'ii', 'v', 'vi53', 'I64', 'IV53', 'IV53', 'ii7', 'ii7', 'vi', 'v', 'vi6', 'V53', 'ii', 'v', 'vi53', 'iii65', 'ii', 'v', 'vi53', 'I64', 'IV53', 'IV53', 'ii7', 'ii7', 'vi', 'v', 'vi53', 'i', 'vi', 'i', 'vi53', 'V53', 'v', 'v', 'iv', 'I53', 'iv', 'iv', 'v', 'v', 'ii', 'v', 'vi53', 'iii65', 'ii', 'v', 'vi53', 'I64', 'IV53', 'IV53', 'ii7', 'ii7', 'vi', 'v', 'vi53', 'i', 'vi', 'v', 'vi53', 'i']",Refugee
0,88.00002346667293,G major,"['IV64', 'i7', 'i7', 'vi65', 'i7', 'IV', 'vi65', 'vi', 'V', 'V53', 'I64', 'I53', 'biii', 'II53', 'V64', 'vi42', 'vi65', 'i', 'iii65', 'V53', 'biii', 'II7M7', 'i', 'IV', 'I', 'vi65', 'vi65', 'i7', 'V53', 'I64', 'I53', 'I53', 'II53', '#iv42', 'iii', 'V64', 'I53', 'bIII53', 'vii', 'I43', 'V64', 'V64', 'I53', 'V53', 'V43', 'I', 'iii42', 'V43', 'I', 'V53', 'V53']",Regalami un sorriso
0,198.000198000198,C major,"['iii', 'VI64', '#i', 'iii', 'I6', 'ii', 'iii7', 'iii', 'VI64', 'iii', 'I6', 'II', 'iii', 'VI64', 'iii', 'VI64', 'iii', 'I6', 'II', 'iii', 'iii', 'ii', 'vi', 'ii', 'I', 'II', 'VI64', 'iii', 'ii', 'vi', 'I6', 'II', 'vi65', 'iii', 'iii', 'iii', 'VI64', 'iii', 'iii', 'iii', 'II', 'III64', 'iii', 'VI64', 'vi', 'I53', 'II53', 'II53', 'v', 'V53', 'i7', 'i', 'bIII53', 'IV53', 'i', 'V53', 'i', 'v', 'bIII53', 'IV53', 'bIII53', 'IV53', 'V53', 'V53', 'iii6', 'iii', '#i', 'iii', 'iii', 'iii', 'I6', 'iii', 'iii', 'VI64', 'iii', 'iii', 'iii', 'vi', 'iii53', 'iii', 'iii', 'iii', 'vi', 'iii', 'vi', 'I6', 'II', 'iii', 'iii', 'iii', 'iii', 'vi', 'I6', 'II', 'vi43', 'vi', 'iii', 'iii', 'VI64', 'iii', 'I6', 'iii', 'iii', 'III53', 'iii', 'VI64', 'vi', 'I64', 'ii', 'II53', 'v', 'V53', 'i7', 'i6', 'bIII53', 'IV53', 'i', 'V53', 'i', 'i', 'bIII53', 'IV53', 'bIII', 'iv', 'i', 'V53', 'i', 'i53', 'biii', 'IV53', 'i', 'V53', 'ii42', 'i43', 'bIII53', 'IV53', 'bIII', 'ii', 'i', 'V53', 'V53', 'i65', 'i65', 'IV53', 'i', 'i', 'i', 'i7', 'bIII53', 'IV53', 'bIII', 'IV', 'i', 'v', 'i7']",Regarde-moi
0,110.00091667430563,C major,"['-', '-', '-', '-', 'v', 'IV', 'v', 'iii42', 'V64', 'I53', 'V64', 'I53', 'V64', 'I53', 'V64', 'I', 'vii', 'I53', 'V64', 'I53', 'vii', 'I53', 'V64', 'I', 'V64', 'I53', 'V6', 'I53', 'V64', 'I53', 'V6', 'I', 'vii', 'I53', 'V64', 'I53', 'vii', 'I53', 'V64', 'I', 'v65', '#ii', 'v7', 'v', 'vii', 'I53', 'V64', 'I53', 'vii', 'I53', 'V64', 'I', 'V64', 'I53', 'V6', 'I53', 'V64', 'I53', 'V6', 'I', 'vii', 'I53', 'V64', 'I53', 'vii', 'I53', 'V64', 'I', 'v65', '#ii', 'v65', '#ii42', 'v65', '#ii', 'v65', 'v', 'V53', 'vi42', 'V6', 'I64', 'V53', 'vi42', 'V53', 'I', 'V64', 'I53', 'V64', 'I53', 'V64', 'I53', 'V64', 'I', 'vii', 'I53', 'V64', 'I53', 'vii', 'I53', 'V64', 'I', 'V64', 'I53', 'V64', 'I53', 'V64', 'I53', 'V64', 'I', 'V64', 'I53', 'V64', 'I53', 'V64', 'I53', 'V64', 'I']",Reggae Night
0,78.000078000078,D major,"['-', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'iv', 'I', 'iv', 'IV7', 'IV53', 'II65M7', 'ii7', 'v7', 'v7', 'v64', 'I', 'I53', 'v7', 'i7', 'iv', 'iv', 'vi53', 'bvi', 'vi', 'iv6', 'I64', 'iii', 'I53', 'vi65', 'ii65', 'II53', 'v7', 'v7', 'iii6', 'IV53', 'iv', 'IV53', 'II53', 'v53', 'bVII6', 'iii6', 'vi42', 'IV', 'I6', 'V53', '#iv42', 'vi7', 'vi7', 'bii', 'II53', 'V53', 'V53', 'V', 'vii7', 'II6', 'bvi', 'bvi', 'vi7', 'vi42', 'I6', 'I6', 'II6', 'II6', 'vi42', 'II65M7', 'V', 'V64', 'II', 'bii', 'vii53', 'v6', 'II64', 'II', 'II6', 'ii7', 'V53', 'vi', 'vi53', 'vi53', 'II53', 'II', 'V53', 'V53', 'iii43', 'vi53', 'vi53', '#iv', 'vii43', 'V', 'ii43', 'I64', 'iii65', 'ii6', 'ii53', 'ii64', 'v', 'I64', 'I53', 'I64', 'iii65', 'ii64', 'ii', 'II6', 'iii6', 'I', 'ii43', 'ii6', 'iii6', 'vi7', 'ii65', 'iii', 'I53', 'vi53', 'ii65', 'IV7', 'I6', 'vi43', 'ii53', 'iii65', 'I64', 'I53', 'i']",Reginella
0,97.00010993345792,e minor,"['i43', 'i43', 'VI42', 'i42', 'i7', 'i64', 'VII', 'i43', 'i6', 'i43', 'i43', 'VI42', 'i7', 'VI42', 'VII', 'i43', 'VI42', 'i42', 'i7', 'i', 'VII', 'i7', 'i', 'ii42', 'i53', 'i43', 'v', 'i43', 'i6', 'i', 'i', 'i64', 'VII', 'i7', 'i', 'i', 'i', 'i', 'i', 'i43', 'VI42', 'v', 'i43', 'i6', 'v64', 'iv43', 'i', 'i', 'i65', 'iv', 'i', 'i7', 'i43', 'VI42', 'i43', 'i43', 'i6', 'i7', 'i', 'i64', 'i7', 'iv43', 'i', 'i', 'i65']",Regulate
0,144.00023040036862,C major,"['I53', 'I53', 'I53', 'vi53', 'vi53', 'I53', 'I53', 'vi53', 'vi53', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii64', 'V53', 'V53', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii', 'V53', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii64', 'V53', 'V53', 'I6', 'I43', 'V', 'vi64', 'I43', 'iii53', 'IV', 'iii65', 'I6', 'IV', 'V53', 'I53', 'ii64', 'iii64', 'IV6', 'V6', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii53', 'V53', 'V53', 'I64', 'I64', 'vi53', 'IV65', 'ii64', 'V53', 'V53', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii64', 'V53', 'V53', 'I6', 'I', 'V', 'vi53', 'vi42', 'iii53', 'IV7', 'V42M7', 'I53', 'IV', 'V53', 'I6', 'IV7', 'iii64', 'IV6', 'V6', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii64', 'V53', 'V53', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii64', 'V53', 'V', 'I6', 'V', 'V', 'vi6', 'I43', 'iii53', 'IV', 'iii65', 'I6', 'IV', 'I64', 'I64', 'IV', 'I53', 'IV6', 'V6', 'I53', 'I64', 'vi53', 'vi53', 'ii53', 'ii64', 'V53', 'v', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii64', 'V53', 'I64', 'I64', 'vi53', 'vi53', 'ii64', 'ii64', 'ii64']",Reif fur die Insel
0,186.000372000744,B major,"['-', '-', 'i', 'i', 'biv', 'biv', 'ii', 'ii', 'v', 'v', 'i', 'i', 'biv', 'biv', 'ii', 'ii', 'v', 'v', 'iv', 'bvi', 'i', 'i', 'iv', 'bvi', 'i', 'i', 'iv', 'i', 'iv', 'biv', 'bVI53', 'bvi', 'v', 'v', 'i', 'i', 'i', 'i', 'i', 'i', 'biv', 'biv', 'ii', 'ii', 'v', 'v', 'i', 'i', 'biv', 'biv', 'ii', 'ii', 'v', 'v', 'iv', 'bvi', 'i', 'i', 'iv', 'bvi', 'i', 'i', 'iv', 'i', 'iv', 'biv', 'bVI53', 'bvi', 'v', 'v', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'i', 'iv', 'bVI', 'i', 'i', 'iv', 'bVI', 'biv', 'i', 'iv', 'ii43', 'biv', 'i', 'bVI53', 'bVI53', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'v', 'bVI53', 'i']",Reject
0,122.00180562672328,a minor,"['-', 'v53', 'v53', 'ii42', 'IV', 'v53', 'v53', 'IV', 'IV53', 'v53', 'v53', 'IV', 'IV53', 'v', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'v7', 'v7', 'v7', 'v7', 'v53', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'v7', 'v7', 'v7', 'VII64', 'v7', 'VII53', 'v7', 'v64', 'v', 'IV64', 'IV', 'III53', 'III53', 'I53', 'I53', 'v7', 'v7', 'v7', 'v42', 'v7', 'v53', 'v7', 'v53', 'v53', 'v53', 'IV53', 'IV53', 'III53', 'III53', 'IV53', 'IV53', '#vi42', 'v53', 'v7', 'v7', 'v7', 'v53', 'v7', 'v6', 'v53', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'v65', 'v', 'v65', 'v7', 'v65', 'v', 'III42', 'v', 'v42', 'v53', 'v53', 'v42', 'v53', 'v53', 'v42', 'v53', 'v53', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'III', 'III', 'iv7', 'i']",Relax (Frankie Goes to Dreamscape).1
0,122.00180562672328,a minor,"['-', 'v53', 'v53', 'ii42', 'IV', 'v53', 'v53', 'IV', 'IV53', 'v53', 'v53', 'IV', 'IV53', 'v', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'v7', 'v7', 'v7', 'v7', 'v53', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'v7', 'v7', 'v7', 'VII64', 'v7', 'VII53', 'v7', 'v64', 'v', 'IV64', 'IV', 'III53', 'III53', 'I53', 'I53', 'v7', 'v7', 'v7', 'v42', 'v7', 'v53', 'v7', 'v53', 'v53', 'v53', 'IV53', 'IV53', 'III53', 'III53', 'IV53', 'IV53', '#vi42', 'v53', 'v7', 'v7', 'v7', 'v53', 'v7', 'v6', 'v53', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'v65', 'v', 'v65', 'v7', 'v65', 'v', 'III42', 'v', 'v42', 'v53', 'v53', 'v42', 'v53', 'v53', 'v42', 'v53', 'v53', 'v53', 'IV53', 'IV53', 'v53', 'v53', 'IV53', 'IV53', 'III', 'III', 'iv7', 'i']",Relax (Frankie Goes to Dreamscape)
0,117.00011700011699,a minor,"['v65', 'v65', 'v65', 'v65', 'v65', 'v65', 'v65', 'v7', 'IV53', 'IV53', 'v7', 'v7', 'IV53', 'IV53', 'v7', 'III', 'IV53', 'iv', 'v7', 'III', 'IV53', 'IV53', 'v7', 'v', 'v7', 'III65', 'v7', 'III', 'IV53', 'iv', 'v7', 'III', 'IV53', 'IV53', '#iii', 'v7', '#iii', 'v7', '#iii', 'v7', 'III', 'v53', 'v53', 'IV', 'IV', 'III6', 'III6', 'I64', 'I64', 'v7', 'v7', 'v7', 'v7', 'v7', 'v7', 'v7', 'v', 'v53', 'v53', 'IV', 'IV', 'III6', 'III6', 'IV', 'IV', 'v', 'III', 'v7', 'v7', 'v7', 'v7', 'v7', 'v7', 'v7', 'v', 'III65', 'III7', 'IV', 'IV', 'III65', 'III7', 'IV', 'IV', 'v', 'v64', 'v', 'v64', 'v', 'v', 'III65', 'v', 'III65', 'III65', 'III65', 'III', 'v53', 'III43', 'i53', 'v42', 'v53', 'III43', 'i53', 'v42', 'v53', 'III43', 'i53', 'v42', 'III', 'III', 'III', 'v42']",Relax.1
0,113.99995440001825,e minor,"['-', 'i42', 'i42', 'i42', 'i42', 'i42', 'i', 'i', 'i7', 'VII', 'VII', 'i', 'i42', 'i7', 'VII', 'i', 'i53', 'i7', 'VII', 'i', 'i53', 'VII', 'vii', 'i7', 'ii42', 'i7', '#vi', 'i53', 'i53', 'VII', 'i6', 'i53', 'i7', 'VII', 'i', 'i7', '#vi', 'i7', '#vi', 'i7', 'i', 'i53', 'v65', 'VII53', 'VI53', 'VI53', 'IV53', 'IV53', 'i7', 'vii', 'III64', 'i43', 'i7', 'i53', 'i53', 'i', 'VII', 'i7', 'VI53', 'vii', 'VII53', 'iv', 'i', 'vii', 'v', 'IV64', 'III64', 'i', 'i7', 'i6', 'i53', 'i7', 'VII', 'i', 'i53', 'VII', 'VII', 'i7', 'i', 'i7', 'i', 'vii', 'i', 'i', 'i', 'VI6', 'vii', 'i7', 'i', 'i7', 'i7', 'i', 'i', 'i53', 'i7', 'VII', 'i53', 'i42', 'iv', 'VII', 'i', 'i', 'i7', 'i', 'i']",Relax.2
0,121.00189569636593,e minor,"['-', 'i53', 'i53', 'i53', 'i53', 'i53', 'i53', 'i', 'i7', 'VII53', 'i53', 'i53', 'ii42', 'VII', 'i53', 'VII53', 'i53', 'VII53', 'iv', 'ii42', 'iv', 'i53', 'i7', 'VII', 'i53', 'VII53', 'i7', 'iv', 'i7', '#vi', 'iv43', 'i53', 'i53', 'VII53', 'iv43', 'VI53', 'iv', 'iv', 'i', 'iv', 'i7', 'i', 'i7', 'i53', 'i7', 'VII53', 'VI53', 'i7', 'VII53', 'v', 'iv', 'i', 'i53', 'ii42', 'iv', 'i53', 'i7', 'i7', 'i53', 'VII53', 'i53', 'i53', 'i53', 'i53', 'i7', 'i7', 'i7', 'i', 'i7', 'i53', 'i7', 'VII53', 'i53', 'VII53', 'VII53', 'i']",Relax.3
0,115.00201253521936,a minor,"['-', '-', '-', 'v65', 'v65', 'v65', 'v65', 'v65', 'v65', 'v65', 'IV', 'IV', 'IV', 'v42', 'v42', 'IV', 'IV', 'v65', 'v65', 'IV', 'IV', 'v65', 'v65', 'IV', 'IV', 'v', '#vi42', 'v', 'I64', 'v65', 'v65', 'IV', 'IV', 'v65', 'v65', 'IV', 'IV', '#iii', 'i', '#iii', 'v', '#iii65', 'v', 'ii', 'v42', 'v42', 'IV', 'IV', 'III', 'III', 'I', 'i', 'v', 'ii42', 'v7', 'v42', 'v', 'ii42', 'v7', 'v7', 'v53', 'v53', 'IV', 'IV', 'III53', 'III53', 'IV', 'iv', 'v', 'v', 'v', 'iv', 'v', 'v53', 'v', 'v', 'v', 'v7', 'v43', 'v43', 'IV', 'IV', 'v43', 'v43', 'IV', 'IV', 'iv', 'v', 'iv', 'v7', 'iv', 'v', 'III65', 'III65', '#iii', 'III65', 'v', 'III', 'v', 'III', 'i43', 'v7', 'v42', 'v42', 'IV', 'IV', 'v42', 'v42', 'IV', 'IV', 'III', 'III', 'III', 'i64']",Relax.4
0,200.0,e minor,"['-', '-', 'i42', 'i42', 'i42', 'vii', 'VII', 'i53', 'VII', 'i53', 'VII', 'i53', 'VII', 'i7', 'vii', 'i', 'i', 'VII53', 'i53', 'i42', 'VII53', 'i7', 'i53', 'i53', 'i53', 'i53', 'i53', 'VII53', 'VII53', 'VI53', 'VI53', 'IV53', 'i42', 'i7', 'i7', 'i7', 'i7', 'i7', 'i53', 'VII53', 'VI', 'VI53', 'VII53', 'vii', 'i7', 'i53', 'i53', 'i53', 'i53', 'i53', 'i53', 'i42', 'VII53', 'i53', 'VII', 'VII53', 'i7', 'vii', 'i7', 'i7', 'iv', 'i53', 'i53', 'iv43', '#iii', 'I7', 'I7', 'i53', 'i42', 'v65', 'i42', 'i42', 'VII', 'VII', 'i7', 'iii42']",Relax
0,98.00078400627206,C major,"['-', 'I6', 'vi43', 'IV53', 'V53', 'I43', 'I6', 'iv', 'I64', 'I64', 'iv', 'iv', 'I64', 'I64', 'iv', 'iv', 'I64', 'I64', 'IV6', 'iv', 'IV6', 'iv', 'IV6', 'iv', 'i', 'i', 'iv', 'IV', 'I6', 'i', 'iv', 'IV6', 'v42', 'iv', 'iv', 'V42', 'I53', 'I53', 'IV6', 'vi', 'V6', 'IV6', 'I6', 'I64', 'I53', 'I53', 'iv', 'iv', 'V6', 'V53', 'I53', 'I64', 'iv', 'iv', 'iv', 'iv', 'I53', 'I64', 'IV6', 'IV6', 'iii42', 'vi53', 'IV53', 'V6', 'v', 'I53', 'i', 'IV6', 'iv', 'V64', 'IV6', 'I53', 'i', 'I6', 'i', 'iv', 'iv', 'v', 'I42', 'I6', 'i', 'I64', 'vi64', 'I', 'v', 'VI65M7', 'II64', 'II64', 'V6', 'V6', 'VI6', 'V6', 'II64', 'II64', 'II64', 'II64', 'V6', 'v', 'VI6', 'iii42', 'II6', 'II6', 'v', 'v', 'V53', 'v', 'V53', 'v', 'V53', 'V53', 'V', 'vi42', 'v', 'v', 'V', 'v', 'v', 'II']",Release Me.1
0,98.00014373354415,C major,"['-', 'I6', 'vi43', 'IV53', 'V53', 'I43', 'I6', 'iv', 'I64', 'I64', 'iv', 'iv', 'I64', 'I64', 'iv', 'iv', 'I64', 'I64', 'IV6', 'iv', 'IV6', 'iv', 'IV6', 'iv', 'I64', 'i', 'iv', 'IV', 'I6', 'i', 'iv', 'IV6', 'iv', 'iv', 'iv', 'V42', 'I53', 'I53', 'iv', 'iv', 'V6', 'iv', 'I6', 'I64', 'I53', 'I53', 'iv', 'iv', 'V6', 'V64', 'I53', 'I64', 'iv', 'iv', 'iv', 'iv', 'I53', 'I53', 'IV6', 'IV6', 'iii42', 'vi53', 'IV53', 'V6', 'v', 'I53', 'i', 'IV6', 'IV6', 'V64', 'IV6', 'I53', 'I53', 'I6', 'i', 'iv', 'iv', 'v', 'I42', 'I6', 'i', 'I', 'vi64', 'I', 'v', 'VI65M7', 'II64', 'II64', 'V6', 'V6', 'VI6', 'V6', 'II64', 'II64', 'II64', 'II64', 'V6', 'v', 'VI6', 'iii42', 'II64', 'II53', 'v', 'v', 'V53', 'v', 'V53', 'v', 'V53', 'V53', 'V', 'vi42', 'v', 'v']",Release Me.2
0,98.00014373354415,C major,"['-', 'I6', 'vi43', 'IV53', 'V53', 'I43', 'I6', 'iv', 'I64', 'I64', 'iv', 'vi65', 'I64', 'I64', 'iv', 'iv', 'I64', 'I64', 'iv', 'IV53', 'IV6', 'iv', 'IV6', 'iv43', 'I64', 'I', 'iv', 'IV', 'I6', 'i', 'iv', 'IV6', 'iv', 'iv', 'iv', 'V42', 'I53', 'I53', 'iv', 'iv', 'V', 'iv', 'i', 'I', 'I53', 'I64', 'iv', 'IV53', 'V6', 'V64', 'I64', 'I64', 'iv', 'iv', 'iv', 'iv', 'I53', 'I53', 'IV6', 'IV53', 'iii42', 'vi53', 'IV53', 'V6', 'v', 'i', 'i', 'IV6', 'iv', 'V6', 'IV6', 'I64', 'I6', 'I6', 'I6', 'iv', 'IV6', 'V6', 'I42', 'I6', 'I53', 'vi6', 'vi', 'I', 'v', 'VI65M7', 'II64', 'II6', 'V6', 'V53', 'VI53', 'V6', 'II64', 'II6', 'II64', 'II6', 'V6', 'V6', 'VI53', 'iii42', 'II64', 'II6', 'v', 'v', 'V53', 'v', 'V53', 'v', 'V53', 'V53', 'V', 'vi42', 'V', 'v', 'V', 'v', 'v', 'II', 'II53', 'II6']",Release Me.3
0,98.00014373354415,C major,"['-', 'I6', 'vi43', 'IV53', 'V53', 'I43', 'I6', 'iv', 'I64', 'I64', 'iv', 'vi65', 'I64', 'I64', 'iv', 'iv', 'I64', 'I64', 'iv', 'IV6', 'IV53', 'IV6', 'I53', 'i', 'IV', 'I53', 'i', 'IV6', 'iv', 'iv', 'IV53', 'I6', 'i', 'iv', 'I53', 'V6', 'i', 'I53', 'I', 'I', 'iv', 'vi7', 'V6', 'i', 'I64', 'iv', 'iv', 'i', 'i', 'IV64', 'IV64', 'I', 'vi53', 'ii65', 'V53', 'I53', 'i', 'iv', 'V64', 'IV6', 'I53', 'I6', 'I6', 'iv', 'IV6', 'v', 'I42', 'i', 'I53', 'vi53', 'vi', 'V6', 'vi', 'II6', 'V53', 'v', 'VI53', 'v', 'II64', 'II6', 'II6', 'vii', 'V6', 'VI53', 'II64', 'II6', 'ii', 'v', 'v', 'V53', 'V53', 'V', 'v', 'v', 'v', 'II', 'II53', 'II6']",Release Me
0,119.99999999999999,G major,"['ii42', 'I', 'ii', 'I', 'iii65', 'iii65', 'i', 'I', 'I', 'i', 'i', 'i', 'ii42', 'i', 'iv', 'ii42', 'I53', 'i', 'i', 'i', 'ii42', 'ii42', 'i', 'vi7']",Release
